ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Annotation
SantaDomingo-105_black-1,6391,SantaDomingo,105_black,mû·nagan̉ɪ,mû·nagan̉ɪ,m û/u + n a g a n̉/n ɪ,,Miller1963,105_black-40,false,^m û · n a g a n̉ ɪ$,default,
SantaDomingo-106_night-1,6394,SantaDomingo,106_night,nû·ya,nû·ya,n û/u + y/j a,,Miller1963,106_night-40,false,^n û · ya$,default,
SantaDomingo-107_name-1,6398,SantaDomingo,107_name,ʔéga-š̉a,ʔéga-š̉a,ʔ é/e g a + š̉/ʂ a,,Miller1963,107_name-40,false,^ʔ é g a - š̉ a$,default,
SantaDomingo-109_three-1,6405,SantaDomingo,109_three,čá·mɪ,čá·mɪ,tʃ á/a + m ɪ,,Miller1963,109_three-40,false,^č á · m ɪ$,default,
SantaDomingo-110_four-1,6409,SantaDomingo,110_four,dYâ·na,dYâ·na,d y â/a + n a,,Miller1963,110_four-40,false,^d Y â · n a$,default,
SantaDomingo-111_five-1,6413,SantaDomingo,111_five,tâ·m̉ᴀ,tâ·m̉ᴀ,t â/a + m̉/m ɑ̟,,Miller1963,111_five-40,false,^t â · m̉ ᴀ$,default,
SantaDomingo-112_six-1,6417,SantaDomingo,112_six,sč̉îsᴀ,sč̉îsᴀ,s č̉/k î/i s ɑ̟,,Miller1963,112_six-40,false,^s č̉ îs ᴀ$,default,
Zuni-1_nonot-1,6418,Zuni,1_nonot,ʔelhlha,ʔelhlha,ʔ e lh/l̥ː a,,Newman1958,,false,^ʔ e lhlh a$,default,no
Zuni-1_nonot-2,6419,Zuni,1_nonot,qaʔ,qaʔ,q a ʔ,,Newman1958,,false,^q a ʔ$,default,not
Zuni-2_many-1,6420,Zuni,2_many,ʔemma,ʔemma,ʔ e mː a,,Newman1958,,false,^ʔ e mm a$,default,
Zuni-3_one-1,6421,Zuni,3_one,topinte,topinte,t o p i n t e,,Newman1958,,false,^t o p i n t e$,default,
Zuni-4_two-1,6422,Zuni,4_two,qilin,qilin,q i l i n,,Newman1958,,false,^q i l i n$,default,
Zuni-5_big-1,6423,Zuni,5_big,lha-na,lha-na,lh/l̥ a + n a,,Newman1958,,false,^lh a - n a$,default,be big
Zuni-6_old-1,6424,Zuni,6_old,lhashshi,lhashshi,lh/l̥ a shsh/ʃː i,,Newman1958,,false,^lh a shsh i$,default,
Zuni-7_small-1,6425,Zuni,7_small,zʔa,zʔa,zˀ a,,Newman1958,,false,^zʔ a$,default,
Zuni-8_short-1,6426,Zuni,8_short,koni,koni,k o n i,,Newman1958,,false,^k o n i$,default,
Zuni-9_long-1,6427,Zuni,9_long,tasha,tasha,t a sh/ʃ a,,Newman1958,,false,^t a sh a$,default,become long
Zuni-10_new-1,6428,Zuni,10_new,chim ʔona,chim ʔona,ch/tʃ i m + ʔ o n a,,Newman1958,,false,^ch i m + ʔ o n a$,default,
Zuni-11_good-1,6429,Zuni,11_good,kʔokshi,kʔokshi,kˀ o k sh/ʃ i,,Newman1958,,false,^kʔ o ksh i$,default,
Zuni-12_round-1,6430,Zuni,12_round,pizulliya,pizulliya,p i z u lː i y/j a,,Newman1958,,false,^p i z u ll iya$,default,
Zuni-13_heavy-1,6431,Zuni,13_heavy,yukti,yukti,j u k t i,,Newman1958,,false,^yu k t i$,default,
Zuni-14_dry-1,6432,Zuni,14_dry,kʔusa,kʔusa,kˀ u s a,,Newman1958,,false,^kʔ u s a$,default,become dry
Zuni-15_sharpblade-1,6433,Zuni,15_sharpblade,ʔotta,ʔotta,ʔ o tː a,,Newman1958,,false,^ʔ o tt a$,default,
Zuni-16_dirty-1,6434,Zuni,16_dirty,ʔanchiʔmowa,ʔanchiʔmowa,ʔ a n ch/tʃ i ˀm o w a,,Newman1958,,false,^ʔ a n ch i ʔm o w a$,default,
Zuni-17_full-1,6435,Zuni,17_full,potti,potti,p o tː i,,Newman1958,,false,^p o tt i$,default,
Zuni-18_cold-1,6436,Zuni,18_cold,zʔe,zʔe,zˀ e,,Newman1958,,false,^zʔ e$,default,"cold, be or become"
Zuni-19_hot-1,6437,Zuni,19_hot,kʔalhi,kʔalhi,kˀ a lh/l̥ i,,Newman1958,,false,^kʔ a lh i$,default,"hot, become"
Zuni-20_woman-1,6438,Zuni,20_woman,kʔa-na-qayi-na,kʔa-na-qayi-na,kˀ a + n a + q a y/j i + n a,,Newman1958,,false,^kʔ a - n a - q ayi - n a$,default,
Zuni-21_man-1,6439,Zuni,21_man,lhashshi-kʔi,lhashshi-kʔi,lh/l̥ a shsh/ʃː i + kˀ i,,Newman1958,,false,^lh a shsh i - kʔ i$,default,
Zuni-22_person-1,6440,Zuni,22_person,joʔʔi,joʔʔi,j/dʒ o ʔː i,,Newman1958,,false,^j o ʔʔ i$,default,
Zuni-23_fish-1,6441,Zuni,23_fish,kʔashshita,kʔashshita,kˀ a shsh/ʃː i t a,,Newman1958,,false,^kʔ a shsh i t a$,default,
Zuni-24_bird-1,6442,Zuni,24_bird,woʔ-zʔa-na,woʔ-zʔa-na,w o ʔ + zˀ a + n a,,Newman1958,,false,^w o ʔ - zʔ a - n a$,default,
Zuni-25_dog-1,6443,Zuni,25_dog,wazzita,wazzita,w a zː i t a,,Newman1958,,false,^w a zz i t a$,default,
Zuni-26_louse-1,6444,Zuni,26_louse,me,me,m e,,Newman1958,,false,^m e$,default,body louse
Zuni-27_snake-1,6445,Zuni,27_snake,ʔayasoʔa,ʔayasoʔa,ʔ a y/j a s o ʔ a,,Newman1958,,false,^ʔ aya s o ʔ a$,default,
Zuni-28_tree-1,6446,Zuni,28_tree,ta-tta,ta-tta,t a + tː a,,Newman1958,,false,^t a - tt a$,default,
Zuni-29_bark-1,6447,Zuni,29_bark,zʔiqqa,zʔiqqa,zˀ i qː a,,Newman1958,,false,^zʔ i qq a$,default,
Zuni-30_leaf-1,6448,Zuni,30_leaf,jaʔ-yachi,jaʔ-yachi,j/dʒ a ʔ + y/j a ch/tʃ i,,Newman1958,,false,^j a ʔ - ya ch i$,default,
Zuni-31_root-1,6449,Zuni,31_root,lhaqi-mo,lhaqi-mo,lh/l̥ a q i + m o,,Newman1958,,false,^lh a q i - m o$,default,
Zuni-32_seed-1,6450,Zuni,32_seed,ka,ka,k a,,Newman1958,,false,^k a$,default,seed (small)
Zuni-32_seed-2,6451,Zuni,32_seed,to:sho,to:sho,t oː sh/ʃ o,,Newman1958,,false,^t o: sh o$,default,seeds
Zuni-33_blood-1,6452,Zuni,33_blood,ʔate,ʔate,ʔ a t e,,Newman1958,,false,^ʔ a t e$,default,
Zuni-34_meat-1,6453,Zuni,34_meat,shi,shi,sh/ʃ i,,Newman1958,,false,^sh i$,default,
Zuni-35_skin-1,6454,Zuni,35_skin,zʔiqqa,zʔiqqa,zˀ i qː a,,Newman1958,,false,^zʔ i qq a$,default,
Zuni-36_bone-1,6455,Zuni,36_bone,sa,sa,s a,,Newman1958,,false,^s a$,default,
Zuni-37_greasefat-1,6456,Zuni,37_greasefat,ʔisha-na,ʔisha-na,ʔ i sh/ʃ a + n a,,Newman1958,,false,^ʔ i sh a - n a$,default,
Zuni-38_egg-1,6457,Zuni,38_egg,toko:ko moʔle,toko:ko moʔle,t o k oː k o + m o ˀl e,,Newman1958,,false,^t o k o: k o + m o ʔl e$,default,egg of chicken (/toko:ko/ = chicken)
Zuni-39_horn-1,6458,Zuni,39_horn,sa-ya,sa-ya,s a + y/j a,,Newman1958,,false,^s a - ya$,default,
Zuni-40_tail-1,6459,Zuni,40_tail,jokti,jokti,j/dʒ o k t i,,Newman1958,,false,^j o k t i$,default,animal
Zuni-40_tail-2,6460,Zuni,40_tail,kʔate,kʔate,kˀ a t e,,Newman1958,,false,^kʔ a t e$,default,bird
Zuni-41_feather-1,6461,Zuni,41_feather,la,la,l a,,Newman1958,,false,^l a$,default,
Zuni-42_hair-1,6462,Zuni,42_hair,taya,taya,t a y/j a,,Newman1958,,false,^t aya$,default,(head)
Zuni-42_hair-2,6463,Zuni,42_hair,zi,zi,z i,,Newman1958,,false,^z i$,default,(body)
Zuni-43_head-1,6464,Zuni,43_head,ʔoshoqqi,ʔoshoqqi,ʔ o sh/ʃ o qː i,,Newman1958,,false,^ʔ o sh o qq i$,default,
Zuni-44_ear-1,6465,Zuni,44_ear,lashokti,lashokti,l a sh/ʃ o k t i,,Newman1958,,false,^l a sh o k t i$,default,
Zuni-45_eye-1,6466,Zuni,45_eye,tuna,tuna,t u n a,,Newman1958,,false,^t u n a$,default,
Zuni-46_nose-1,6467,Zuni,46_nose,noʔli,noʔli,n o ˀl i,,Newman1958,,false,^n o ʔl i$,default,
Zuni-47_mouth-1,6468,Zuni,47_mouth,ʔawati,ʔawati,ʔ a w a t i,,Newman1958,,false,^ʔ a w a t i$,default,
Zuni-48_tooth-1,6469,Zuni,48_tooth,ʔoʔna,ʔoʔna,ʔ o ˀn a,,Newman1958,,false,^ʔ o ʔn a$,default,
Zuni-49_tongue-1,6470,Zuni,49_tongue,jonni,jonni,j/dʒ o nː i,,Newman1958,,false,^j o nn i$,default,
Zuni-50_clawnail-1,6471,Zuni,50_clawnail,shonchi,shonchi,sh/ʃ o n ch/tʃ i,,Newman1958,,false,^sh o n ch i$,default,
Zuni-51_foot-1,6472,Zuni,51_foot,weqi,weqi,w e q i,,Newman1958,,false,^w e q i$,default,
Zuni-52_knee-1,6473,Zuni,52_knee,ʔoshshi,ʔoshshi,ʔ o shsh/ʃː i,,Newman1958,,false,^ʔ o shsh i$,default,
Zuni-53_hand-1,6474,Zuni,53_hand,ʔasi,ʔasi,ʔ a s i,,Newman1958,,false,^ʔ a s i$,default,
Zuni-54_arm-1,6475,Zuni,54_arm,ʔasi,ʔasi,ʔ a s i,,Newman1958,,false,^ʔ a s i$,default,
Zuni-55_rope-1,6541,Zuni,55_rope,toʔni,toʔni,t o ˀn i,,Newman1958,,false,^t o ʔn i$,default,
Zuni-56_belly-1,6478,Zuni,56_belly,kʔo-pp-ʔan,kʔo-pp-ʔan,kˀ o + pː + ʔ a n,,Newman1958,,false,^kʔ o - pp - ʔ a n$,default,
Zuni-57_navelbellybutton-1,6479,Zuni,57_navelbellybutton,sha:muluʔqi,sha:muluʔqi,sh/ʃ aː m u l u ˀq i,,Newman1958,,false,^sh a: m u l u ʔq i$,default,
Zuni-58_neck-1,6480,Zuni,58_neck,kʔisi,kʔisi,kˀ i s i,,Newman1958,,false,^kʔ i s i$,default,
Zuni-59_breast-1,6481,Zuni,59_breast,mejana,mejana,m e j/dʒ a n a,,Newman1958,,false,^m e j a n a$,default,"breast, feeding bottle"
Zuni-59_breast-2,6482,Zuni,59_breast,poʔjata,poʔjata,p o ˀdʒ a t a,,Newman1958,,false,^p o ʔj a t a$,default,"chest, breast"
Zuni-59_breast-3,6483,Zuni,59_breast,qikʔa,qikʔa,q i kˀ a,,Newman1958,,false,^q i kʔ a$,default,"breast, udder, mammary gland"
Zuni-60_heart-1,6484,Zuni,60_heart,ʔikʔe:n,ʔikʔe:n,ʔ i kˀ eː n,,Newman1958,,false,^ʔ i kʔ e: n$,default,
